date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:27:49	75791/75791	---M-Z	200	added ('OK')	application/javascript	etag:%221280f-5d6e088eff980-gzip%22	https://doccure.dreamguystech.com/html/template/pharmacy/assets/js/feather.min.js	doccure.dreamguystech.com/html/template/pharmacy/assets/js/feather.min.js	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:50	70338/70338	---M-Z	200	added ('OK')	application/javascript	etag:%22112c2-5cc6aeec46000-gzip%22	https://doccure.dreamguystech.com/html/template/pharmacy/assets/plugins/select2/js/select2.min.js	doccure.dreamguystech.com/html/template/pharmacy/assets/plugins/select2/js/select2.min.js	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:56	6723/6723	---M-Z	200	added ('OK')	application/javascript	etag:%221a43-5d6e088eff980-gzip%22	https://doccure.dreamguystech.com/html/template/pharmacy/assets/plugins/slimscroll/jquery.slimscroll.min.js	doccure.dreamguystech.com/html/template/pharmacy/assets/plugins/slimscroll/jquery.slimscroll.min.js	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:57	469110/469110	---MCZ	200	added ('OK')	application/javascript	etag:%2272876-5d6e088eff980-gzip%22	https://doccure.dreamguystech.com/html/template/pharmacy/assets/plugins/apexchart/apexcharts.min.js	doccure.dreamguystech.com/html/template/pharmacy/assets/plugins/apexchart/apexcharts.min.js	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:57	7669/7669	---M-Z	200	added ('OK')	application/javascript	etag:%221df5-5d7ad7150fb80-gzip%22	https://doccure.dreamguystech.com/html/template/pharmacy/assets/plugins/apexchart/chart-data.js	doccure.dreamguystech.com/html/template/pharmacy/assets/plugins/apexchart/chart-data.js	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:58	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5cc6aeec46000-gzip%22	https://doccure.dreamguystech.com/html/template/pharmacy/assets/js/moment.min.js	doccure.dreamguystech.com/html/template/pharmacy/assets/js/moment.min.js	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:59	67258/67258	---M-Z	200	added ('OK')	application/javascript	etag:%22106ba-5d6e088eff980-gzip%22	https://doccure.dreamguystech.com/html/template/pharmacy/assets/plugins/daterangepicker/daterangepicker.js	doccure.dreamguystech.com/html/template/pharmacy/assets/plugins/daterangepicker/daterangepicker.js	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:28:00	12821/12821	---M-Z	200	added ('OK')	application/javascript	etag:%223215-5eb7a19dcee00-gzip%22	https://doccure.dreamguystech.com/html/template/pharmacy/assets/js/script.js	doccure.dreamguystech.com/html/template/pharmacy/assets/js/script.js	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:28:01	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Feb%202023%2008:28:02%20GMT	https://doccure.dreamguystech.com/html/template/assets/css/owl.video.play.png	doccure.dreamguystech.com/html/template/assets/css/owl.video.play.png	(from https://doccure.dreamguystech.com/html/template/assets/css/owl.carousel.min.css)
09:28:03	65112/65112	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22fe58-5d05d442eb180%22	https://doccure.dreamguystech.com/html/template/assets/fonts/Feather.ttf?sdxovp	doccure.dreamguystech.com/html/template/assets/fonts/Feather144f.ttf	(from https://doccure.dreamguystech.com/html/template/assets/css/feather.css)
